N3,N4,N2,Distância,Ângulo,Label
-58,-59,-40,5,0,5_0
-55,-59,-41,5,0,5_0
-54,-59,-42,5,0,5_0
-60,-58,-41,5,0,5_0
-60,-56,-41,5,0,5_0
-61,-57,-41,5,0,5_0
-62,-57,-44,5,0,5_0
-63,-57,-44,5,0,5_0
-64,-60,-43,5,0,5_0
-64,-59,-45,5,0,5_0
-64,-60,-42,5,0,5_0
-64,-61,-43,5,0,5_0
-57,-57,-40,5,0,5_0
-58,-59,-40,5,0,5_0
-60,-60,-40,5,0,5_0
-60,-58,-40,5,0,5_0
-59,-58,-40,5,0,5_0
-61,-59,-40,5,0,5_0
-60,-59,-46,5,0,5_0
-63,-59,-41,5,0,5_0
-62,-59,-41,5,0,5_0
-60,-57,-39,5,0,5_0
-61,-59,-40,5,0,5_0
-62,-58,-40,5,0,5_0
-68,-59,-41,5,0,5_0
-60,-59,-41,5,0,5_0
-61,-59,-41,5,0,5_0
-59,-59,-41,5,0,5_0
-57,-58,-40,5,0,5_0
-59,-59,-41,5,0,5_0
-57,-59,-40,5,0,5_0
-58,-59,-46,5,0,5_0
-58,-57,-41,5,0,5_0
-60,-59,-43,5,0,5_0
-58,-59,-39,5,0,5_0
-61,-57,-40,5,0,5_0
-61,-56,-40,5,0,5_0
-66,-57,-44,5,0,5_0
-58,-57,-40,5,0,5_0
-65,-56,-40,5,0,5_0
-61,-57,-40,5,0,5_0
-61,-56,-39,5,0,5_0
-56,-56,-39,5,0,5_0
-56,-57,-39,5,0,5_0
-55,-57,-40,5,0,5_0
-55,-57,-39,5,0,5_0
-56,-57,-39,5,0,5_0
-55,-57,-39,5,0,5_0
-55,-55,-38,5,0,5_0
-55,-57,-39,5,0,5_0
-54,-58,-38,5,0,5_0
-54,-59,-39,5,0,5_0
-60,-57,-39,5,0,5_0
-57,-57,-39,5,0,5_0
-58,-55,-39,5,0,5_0
-57,-56,-39,5,0,5_0
-59,-57,-39,5,0,5_0
-60,-57,-41,5,0,5_0
-63,-57,-39,5,0,5_0
-62,-57,-39,5,0,5_0
-60,-56,-49,5,0,5_0
-61,-57,-39,5,0,5_0
-60,-58,-39,5,0,5_0
-59,-58,-39,5,0,5_0
-58,-57,-40,5,0,5_0
-61,-57,-38,5,0,5_0
-62,-57,-40,5,0,5_0
-64,-56,-40,5,0,5_0
-64,-56,-42,5,0,5_0
-58,-56,-38,5,0,5_0
-61,-57,-42,5,0,5_0
-56,-57,-42,5,0,5_0
-54,-56,-40,5,0,5_0
-56,-56,-41,5,0,5_0
-56,-57,-40,5,0,5_0
-52,-56,-40,5,0,5_0
-57,-57,-39,5,0,5_0
-57,-58,-38,5,0,5_0
-56,-58,-40,5,0,5_0
-57,-59,-38,5,0,5_0
-58,-59,-41,5,0,5_0
-55,-58,-41,5,0,5_0
-54,-56,-41,5,0,5_0
-60,-55,-40,5,0,5_0
-60,-56,-41,5,0,5_0
-61,-56,-39,5,0,5_0
-62,-56,-50,5,0,5_0
-63,-55,-38,5,0,5_0
-64,-55,-40,5,0,5_0
-64,-56,-39,5,0,5_0
-64,-55,-40,5,0,5_0
-64,-55,-38,5,0,5_0
-57,-60,-38,5,0,5_0
-58,-58,-37,5,0,5_0
-60,-59,-38,5,0,5_0
-60,-58,-41,5,0,5_0
-59,-59,-39,5,0,5_0
-61,-60,-38,5,0,5_0
-60,-57,-41,5,0,5_0
-63,-57,-39,5,0,5_0
-42,-57,-38,5,30,5_30
-42,-58,-38,5,30,5_30
-41,-61,-37,5,30,5_30
-42,-62,-40,5,30,5_30
-41,-61,-40,5,30,5_30
-41,-61,-36,5,30,5_30
-48,-60,-34,5,30,5_30
-39,-63,-33,5,30,5_30
-37,-63,-38,5,30,5_30
-41,-63,-36,5,30,5_30
-41,-62,-35,5,30,5_30
-41,-62,-38,5,30,5_30
-42,-60,-36,5,30,5_30
-41,-58,-36,5,30,5_30
-40,-59,-38,5,30,5_30
-40,-58,-36,5,30,5_30
-43,-59,-38,5,30,5_30
-41,-63,-39,5,30,5_30
-41,-60,-38,5,30,5_30
-42,-62,-37,5,30,5_30
-41,-61,-36,5,30,5_30
-41,-58,-38,5,30,5_30
-46,-62,-38,5,30,5_30
-42,-61,-36,5,30,5_30
-41,-61,-37,5,30,5_30
-43,-61,-40,5,30,5_30
-41,-63,-34,5,30,5_30
-40,-61,-35,5,30,5_30
-40,-58,-37,5,30,5_30
-40,-60,-37,5,30,5_30
-39,-61,-37,5,30,5_30
-39,-61,-37,5,30,5_30
-41,-60,-34,5,30,5_30
-41,-60,-35,5,30,5_30
-40,-59,-35,5,30,5_30
-38,-59,-35,5,30,5_30
-39,-59,-36,5,30,5_30
-39,-59,-36,5,30,5_30
-40,-60,-34,5,30,5_30
-42,-61,-35,5,30,5_30
-41,-61,-36,5,30,5_30
-41,-64,-36,5,30,5_30
-40,-61,-36,5,30,5_30
-40,-59,-36,5,30,5_30
-41,-59,-38,5,30,5_30
-42,-57,-37,5,30,5_30
-41,-56,-37,5,30,5_30
-41,-56,-37,5,30,5_30
-41,-56,-38,5,30,5_30
-40,-57,-36,5,30,5_30
-41,-56,-38,5,30,5_30
-41,-58,-36,5,30,5_30
-40,-59,-36,5,30,5_30
-42,-58,-37,5,30,5_30
-40,-57,-37,5,30,5_30
-41,-59,-37,5,30,5_30
-42,-59,-38,5,30,5_30
-42,-59,-38,5,30,5_30
-39,-59,-37,5,30,5_30
-40,-56,-37,5,30,5_30
-40,-56,-36,5,30,5_30
-39,-58,-37,5,30,5_30
-39,-57,-37,5,30,5_30
-39,-57,-35,5,30,5_30
-41,-57,-37,5,30,5_30
-41,-60,-38,5,30,5_30
-40,-62,-39,5,30,5_30
-41,-59,-38,5,30,5_30
-40,-59,-37,5,30,5_30
-41,-60,-35,5,30,5_30
-41,-61,-35,5,30,5_30
-42,-60,-36,5,30,5_30
-42,-59,-37,5,30,5_30
-41,-59,-37,5,30,5_30
-41,-56,-37,5,30,5_30
-41,-58,-34,5,30,5_30
-41,-60,-38,5,30,5_30
-41,-61,-38,5,30,5_30
-40,-58,-38,5,30,5_30
-41,-60,-35,5,30,5_30
-50,-60,-37,5,30,5_30
-41,-61,-36,5,30,5_30
-41,-60,-37,5,30,5_30
-41,-61,-37,5,30,5_30
-41,-59,-35,5,30,5_30
-36,-61,-37,5,30,5_30
-40,-60,-38,5,30,5_30
-40,-61,-39,5,30,5_30
-41,-60,-38,5,30,5_30
-42,-61,-37,5,30,5_30
-41,-60,-35,5,30,5_30
-40,-61,-35,5,30,5_30
-40,-60,-36,5,30,5_30
-41,-61,-37,5,30,5_30
-40,-61,-37,5,30,5_30
-41,-61,-37,5,30,5_30
-42,-61,-34,5,30,5_30
-40,-61,-38,5,30,5_30
-39,-60,-38,5,30,5_30
-40,-61,-35,5,30,5_30
-40,-55,-38,5,60,5_60
-40,-55,-38,5,60,5_60
-39,-55,-35,5,60,5_60
-42,-57,-37,5,60,5_60
-42,-57,-41,5,60,5_60
-42,-57,-35,5,60,5_60
-41,-57,-39,5,60,5_60
-41,-59,-39,5,60,5_60
-41,-59,-39,5,60,5_60
-41,-60,-40,5,60,5_60
-42,-58,-38,5,60,5_60
-42,-59,-38,5,60,5_60
-42,-60,-39,5,60,5_60
-42,-59,-38,5,60,5_60
-41,-61,-39,5,60,5_60
-42,-59,-39,5,60,5_60
-41,-58,-38,5,60,5_60
-42,-58,-38,5,60,5_60
-42,-59,-37,5,60,5_60
-44,-59,-41,5,60,5_60
-42,-58,-39,5,60,5_60
-44,-58,-40,5,60,5_60
-44,-59,-40,5,60,5_60
-43,-61,-39,5,60,5_60
-44,-58,-38,5,60,5_60
-43,-58,-37,5,60,5_60
-42,-58,-37,5,60,5_60
-43,-59,-38,5,60,5_60
-42,-58,-37,5,60,5_60
-42,-60,-38,5,60,5_60
-42,-58,-38,5,60,5_60
-43,-59,-39,5,60,5_60
-41,-57,-39,5,60,5_60
-43,-58,-40,5,60,5_60
-41,-55,-38,5,60,5_60
-42,-58,-40,5,60,5_60
-41,-59,-38,5,60,5_60
-41,-58,-40,5,60,5_60
-41,-57,-38,5,60,5_60
-41,-59,-38,5,60,5_60
-41,-60,-39,5,60,5_60
-43,-60,-38,5,60,5_60
-44,-61,-40,5,60,5_60
-43,-60,-38,5,60,5_60
-42,-59,-38,5,60,5_60
-42,-58,-38,5,60,5_60
-43,-60,-38,5,60,5_60
-44,-58,-37,5,60,5_60
-44,-58,-37,5,60,5_60
-42,-59,-37,5,60,5_60
-42,-59,-38,5,60,5_60
-42,-58,-38,5,60,5_60
-42,-60,-38,5,60,5_60
-42,-58,-38,5,60,5_60
-40,-58,-38,5,60,5_60
-41,-58,-41,5,60,5_60
-41,-57,-37,5,60,5_60
-41,-58,-38,5,60,5_60
-40,-60,-39,5,60,5_60
-41,-61,-38,5,60,5_60
-41,-59,-37,5,60,5_60
-41,-59,-37,5,60,5_60
-53,-59,-36,5,60,5_60
-41,-59,-38,5,60,5_60
-41,-57,-38,5,60,5_60
-41,-57,-36,5,60,5_60
-41,-57,-40,5,60,5_60
-40,-61,-38,5,60,5_60
-40,-60,-39,5,60,5_60
-39,-60,-40,5,60,5_60
-40,-60,-39,5,60,5_60
-41,-59,-38,5,60,5_60
-40,-60,-40,5,60,5_60
-39,-60,-39,5,60,5_60
-40,-57,-42,5,60,5_60
-42,-57,-39,5,60,5_60
-42,-57,-40,5,60,5_60
-43,-58,-41,5,60,5_60
-43,-57,-37,5,60,5_60
-40,-58,-38,5,60,5_60
-43,-58,-38,5,60,5_60
-43,-58,-41,5,60,5_60
-43,-60,-40,5,60,5_60
-42,-60,-41,5,60,5_60
-41,-58,-37,5,60,5_60
-40,-58,-38,5,60,5_60
-42,-59,-38,5,60,5_60
-41,-58,-37,5,60,5_60
-43,-58,-38,5,60,5_60
-44,-59,-38,5,60,5_60
-43,-58,-38,5,60,5_60
-44,-60,-39,5,60,5_60
-44,-58,-46,5,60,5_60
-44,-60,-38,5,60,5_60
-43,-60,-38,5,60,5_60
-41,-60,-38,5,60,5_60
-45,-61,-38,5,60,5_60
-43,-61,-37,5,60,5_60
-40,-61,-38,5,60,5_60
-40,-59,-38,5,60,5_60
-41,-59,-40,5,90,5_90
-41,-56,-40,5,90,5_90
-41,-58,-40,5,90,5_90
-42,-58,-37,5,90,5_90
-42,-57,-40,5,90,5_90
-42,-57,-40,5,90,5_90
-42,-58,-40,5,90,5_90
-42,-57,-40,5,90,5_90
-43,-58,-40,5,90,5_90
-42,-57,-40,5,90,5_90
-42,-57,-39,5,90,5_90
-41,-57,-40,5,90,5_90
-41,-56,-41,5,90,5_90
-42,-59,-39,5,90,5_90
-41,-57,-40,5,90,5_90
-42,-56,-39,5,90,5_90
-39,-57,-40,5,90,5_90
-43,-57,-38,5,90,5_90
-42,-55,-40,5,90,5_90
-43,-57,-40,5,90,5_90
-42,-57,-41,5,90,5_90
-42,-58,-39,5,90,5_90
-42,-57,-37,5,90,5_90
-42,-57,-42,5,90,5_90
-43,-56,-43,5,90,5_90
-43,-57,-40,5,90,5_90
-42,-58,-40,5,90,5_90
-42,-58,-41,5,90,5_90
-41,-58,-43,5,90,5_90
-42,-58,-42,5,90,5_90
-41,-56,-42,5,90,5_90
-42,-58,-41,5,90,5_90
-42,-58,-41,5,90,5_90
-42,-57,-42,5,90,5_90
-40,-58,-41,5,90,5_90
-40,-58,-42,5,90,5_90
-42,-58,-41,5,90,5_90
-42,-58,-42,5,90,5_90
-43,-57,-41,5,90,5_90
-42,-58,-42,5,90,5_90
-42,-58,-39,5,90,5_90
-42,-57,-40,5,90,5_90
-44,-61,-39,5,90,5_90
-44,-59,-40,5,90,5_90
-42,-58,-40,5,90,5_90
-43,-58,-39,5,90,5_90
-43,-57,-39,5,90,5_90
-43,-58,-39,5,90,5_90
-43,-58,-40,5,90,5_90
-43,-58,-40,5,90,5_90
-42,-58,-39,5,90,5_90
-43,-58,-39,5,90,5_90
-42,-58,-38,5,90,5_90
-43,-59,-38,5,90,5_90
-42,-57,-42,5,90,5_90
-43,-57,-41,5,90,5_90
-41,-56,-41,5,90,5_90
-44,-56,-40,5,90,5_90
-41,-56,-40,5,90,5_90
-43,-57,-40,5,90,5_90
-42,-56,-41,5,90,5_90
-42,-58,-41,5,90,5_90
-41,-59,-41,5,90,5_90
-41,-57,-42,5,90,5_90
-42,-56,-42,5,90,5_90
-42,-57,-40,5,90,5_90
-41,-55,-40,5,90,5_90
-41,-57,-40,5,90,5_90
-42,-61,-37,5,90,5_90
-37,-56,-40,5,90,5_90
-41,-61,-40,5,90,5_90
-41,-60,-40,5,90,5_90
-42,-59,-40,5,90,5_90
-42,-59,-40,5,90,5_90
-41,-59,-40,5,90,5_90
-43,-60,-39,5,90,5_90
-42,-60,-40,5,90,5_90
-40,-59,-41,5,90,5_90
-39,-60,-39,5,90,5_90
-39,-60,-40,5,90,5_90
-44,-60,-39,5,90,5_90
-45,-60,-40,5,90,5_90
-40,-59,-38,5,90,5_90
-39,-59,-40,5,90,5_90
-41,-62,-40,5,90,5_90
-45,-59,-41,5,90,5_90
-39,-59,-39,5,90,5_90
-43,-59,-37,5,90,5_90
-42,-59,-42,5,90,5_90
-42,-60,-43,5,90,5_90
-42,-60,-40,5,90,5_90
-43,-59,-40,5,90,5_90
-43,-60,-41,5,90,5_90
-42,-60,-43,5,90,5_90
-42,-60,-42,5,90,5_90
-42,-60,-42,5,90,5_90
-43,-59,-41,5,90,5_90
-43,-59,-41,5,90,5_90
-44,-62,-42,5,90,5_90
-43,-59,-41,5,90,5_90
-42,-58,-43,5,120,5_120
-40,-54,-46,5,120,5_120
-41,-55,-44,5,120,5_120
-41,-55,-43,5,120,5_120
-43,-54,-43,5,120,5_120
-43,-55,-43,5,120,5_120
-43,-54,-44,5,120,5_120
-42,-54,-44,5,120,5_120
-42,-56,-45,5,120,5_120
-42,-57,-42,5,120,5_120
-43,-53,-42,5,120,5_120
-43,-56,-42,5,120,5_120
-43,-56,-45,5,120,5_120
-43,-56,-44,5,120,5_120
-42,-56,-46,5,120,5_120
-43,-53,-45,5,120,5_120
-43,-52,-46,5,120,5_120
-45,-52,-46,5,120,5_120
-42,-54,-45,5,120,5_120
-44,-56,-45,5,120,5_120
-44,-54,-45,5,120,5_120
-45,-57,-45,5,120,5_120
-43,-56,-45,5,120,5_120
-43,-56,-45,5,120,5_120
-40,-57,-43,5,120,5_120
-42,-55,-46,5,120,5_120
-43,-56,-44,5,120,5_120
-42,-55,-45,5,120,5_120
-43,-56,-47,5,120,5_120
-45,-57,-46,5,120,5_120
-46,-55,-45,5,120,5_120
-48,-57,-45,5,120,5_120
-42,-55,-44,5,120,5_120
-44,-56,-45,5,120,5_120
-45,-55,-43,5,120,5_120
-44,-57,-44,5,120,5_120
-45,-57,-44,5,120,5_120
-44,-58,-45,5,120,5_120
-44,-58,-45,5,120,5_120
-44,-58,-45,5,120,5_120
-45,-57,-44,5,120,5_120
-44,-57,-42,5,120,5_120
-45,-59,-45,5,120,5_120
-44,-57,-44,5,120,5_120
-45,-56,-44,5,120,5_120
-44,-58,-44,5,120,5_120
-42,-58,-44,5,120,5_120
-44,-58,-44,5,120,5_120
-45,-58,-42,5,120,5_120
-45,-58,-43,5,120,5_120
-46,-58,-46,5,120,5_120
-44,-59,-46,5,120,5_120
-44,-57,-46,5,120,5_120
-44,-59,-44,5,120,5_120
-45,-58,-44,5,120,5_120
-44,-58,-45,5,120,5_120
-43,-57,-46,5,120,5_120
-46,-59,-46,5,120,5_120
-44,-58,-46,5,120,5_120
-45,-59,-44,5,120,5_120
-43,-56,-45,5,120,5_120
-44,-58,-45,5,120,5_120
-44,-57,-45,5,120,5_120
-44,-58,-42,5,120,5_120
-41,-58,-42,5,120,5_120
-44,-58,-44,5,120,5_120
-44,-57,-43,5,120,5_120
-44,-57,-44,5,120,5_120
-44,-58,-45,5,120,5_120
-44,-57,-46,5,120,5_120
-42,-58,-46,5,120,5_120
-43,-58,-50,5,120,5_120
-45,-58,-46,5,120,5_120
-41,-57,-42,5,120,5_120
-44,-57,-43,5,120,5_120
-44,-57,-46,5,120,5_120
-42,-56,-46,5,120,5_120
-45,-57,-46,5,120,5_120
-44,-57,-44,5,120,5_120
-45,-56,-44,5,120,5_120
-44,-54,-45,5,120,5_120
-44,-58,-46,5,120,5_120
-45,-59,-46,5,120,5_120
-44,-59,-46,5,120,5_120
-41,-59,-44,5,120,5_120
-40,-58,-45,5,120,5_120
-43,-58,-45,5,120,5_120
-44,-58,-45,5,120,5_120
-45,-57,-42,5,120,5_120
-44,-57,-42,5,120,5_120
-45,-57,-44,5,120,5_120
-44,-57,-43,5,120,5_120
-44,-58,-44,5,120,5_120
-43,-55,-45,5,120,5_120
-43,-56,-46,5,120,5_120
-43,-55,-46,5,120,5_120
-44,-57,-50,5,120,5_120
-55,-54,-46,5,120,5_120
-44,-55,-46,5,120,5_120
-43,-56,-50,5,120,5_120
-41,-56,-42,5,150,5_150
-41,-54,-41,5,150,5_150
-43,-55,-41,5,150,5_150
-41,-56,-43,5,150,5_150
-41,-56,-44,5,150,5_150
-41,-56,-40,5,150,5_150
-41,-56,-43,5,150,5_150
-41,-59,-43,5,150,5_150
-41,-59,-43,5,150,5_150
-42,-53,-43,5,150,5_150
-42,-54,-42,5,150,5_150
-42,-57,-44,5,150,5_150
-42,-57,-43,5,150,5_150
-44,-56,-42,5,150,5_150
-44,-57,-43,5,150,5_150
-44,-57,-42,5,150,5_150
-40,-57,-43,5,150,5_150
-41,-57,-43,5,150,5_150
-44,-57,-42,5,150,5_150
-44,-59,-43,5,150,5_150
-43,-56,-43,5,150,5_150
-43,-56,-43,5,150,5_150
-43,-56,-43,5,150,5_150
-43,-56,-42,5,150,5_150
-42,-56,-43,5,150,5_150
-42,-58,-42,5,150,5_150
-43,-57,-40,5,150,5_150
-41,-57,-44,5,150,5_150
-43,-56,-43,5,150,5_150
-40,-56,-43,5,150,5_150
-41,-56,-40,5,150,5_150
-44,-56,-43,5,150,5_150
-43,-57,-44,5,150,5_150
-41,-57,-44,5,150,5_150
-40,-56,-43,5,150,5_150
-43,-57,-45,5,150,5_150
-43,-57,-43,5,150,5_150
-45,-56,-40,5,150,5_150
-40,-56,-41,5,150,5_150
-42,-56,-41,5,150,5_150
-41,-56,-41,5,150,5_150
-41,-56,-41,5,150,5_150
-40,-56,-40,5,150,5_150
-41,-56,-41,5,150,5_150
-41,-54,-41,5,150,5_150
-42,-56,-41,5,150,5_150
-42,-55,-41,5,150,5_150
-57,-55,-41,5,150,5_150
-44,-55,-41,5,150,5_150
-43,-54,-41,5,150,5_150
-43,-56,-41,5,150,5_150
-42,-56,-41,5,150,5_150
-44,-55,-40,5,150,5_150
-43,-54,-41,5,150,5_150
-42,-58,-43,5,150,5_150
-41,-57,-43,5,150,5_150
-40,-58,-42,5,150,5_150
-37,-55,-44,5,150,5_150
-37,-55,-44,5,150,5_150
-41,-56,-43,5,150,5_150
-41,-56,-42,5,150,5_150
-40,-55,-43,5,150,5_150
-36,-55,-43,5,150,5_150
-40,-55,-43,5,150,5_150
-40,-53,-43,5,150,5_150
-41,-55,-43,5,150,5_150
-41,-54,-42,5,150,5_150
-40,-54,-42,5,150,5_150
-41,-57,-42,5,150,5_150
-41,-55,-44,5,150,5_150
-40,-55,-43,5,150,5_150
-41,-54,-44,5,150,5_150
-42,-55,-42,5,150,5_150
-41,-55,-43,5,150,5_150
-42,-55,-40,5,150,5_150
-42,-54,-42,5,150,5_150
-41,-55,-40,5,150,5_150
-41,-54,-41,5,150,5_150
-41,-59,-41,5,150,5_150
-41,-58,-43,5,150,5_150
-38,-57,-41,5,150,5_150
-40,-59,-41,5,150,5_150
-40,-58,-38,5,150,5_150
-41,-57,-41,5,150,5_150
-43,-59,-47,5,150,5_150
-44,-59,-40,5,150,5_150
-43,-58,-40,5,150,5_150
-43,-58,-43,5,150,5_150
-44,-57,-44,5,150,5_150
-43,-58,-42,5,150,5_150
-41,-59,-43,5,150,5_150
-41,-58,-42,5,150,5_150
-44,-58,-42,5,150,5_150
-43,-58,-42,5,150,5_150
-42,-57,-42,5,150,5_150
-41,-57,-42,5,150,5_150
-43,-56,-42,5,150,5_150
-41,-56,-47,5,150,5_150
-44,-56,-43,5,150,5_150
-44,-56,-43,5,150,5_150
-40,-60,-38,5,180,5_180
-39,-59,-34,5,180,5_180
-39,-61,-35,5,180,5_180
-40,-61,-35,5,180,5_180
-40,-57,-33,5,180,5_180
-37,-58,-34,5,180,5_180
-37,-58,-35,5,180,5_180
-37,-58,-35,5,180,5_180
-36,-58,-34,5,180,5_180
-37,-58,-36,5,180,5_180
-36,-59,-36,5,180,5_180
-37,-59,-36,5,180,5_180
-34,-60,-32,5,180,5_180
-37,-59,-35,5,180,5_180
-37,-59,-38,5,180,5_180
-37,-59,-34,5,180,5_180
-38,-58,-36,5,180,5_180
-38,-58,-33,5,180,5_180
-37,-58,-36,5,180,5_180
-37,-59,-35,5,180,5_180
-37,-58,-37,5,180,5_180
-37,-58,-36,5,180,5_180
-37,-58,-36,5,180,5_180
-37,-59,-36,5,180,5_180
-35,-57,-36,5,180,5_180
-36,-58,-36,5,180,5_180
-37,-59,-37,5,180,5_180
-37,-60,-34,5,180,5_180
-37,-58,-35,5,180,5_180
-36,-60,-36,5,180,5_180
-37,-59,-35,5,180,5_180
-37,-58,-36,5,180,5_180
-37,-59,-35,5,180,5_180
-36,-59,-36,5,180,5_180
-37,-59,-37,5,180,5_180
-36,-60,-38,5,180,5_180
-36,-59,-37,5,180,5_180
-36,-59,-36,5,180,5_180
-36,-58,-37,5,180,5_180
-38,-59,-37,5,180,5_180
-37,-59,-36,5,180,5_180
-37,-59,-35,5,180,5_180
-38,-58,-35,5,180,5_180
-36,-58,-32,5,180,5_180
-37,-59,-34,5,180,5_180
-37,-60,-34,5,180,5_180
-38,-61,-34,5,180,5_180
-36,-58,-36,5,180,5_180
-36,-58,-33,5,180,5_180
-38,-58,-35,5,180,5_180
-37,-57,-35,5,180,5_180
-37,-58,-36,5,180,5_180
-37,-56,-36,5,180,5_180
-38,-59,-35,5,180,5_180
-37,-58,-33,5,180,5_180
-38,-59,-37,5,180,5_180
-39,-58,-37,5,180,5_180
-37,-59,-39,5,180,5_180
-33,-59,-36,5,180,5_180
-38,-59,-37,5,180,5_180
-38,-59,-37,5,180,5_180
-39,-60,-36,5,180,5_180
-40,-60,-36,5,180,5_180
-39,-60,-36,5,180,5_180
-38,-61,-36,5,180,5_180
-38,-62,-38,5,180,5_180
-37,-62,-38,5,180,5_180
-40,-63,-39,5,180,5_180
-40,-61,-37,5,180,5_180
-40,-61,-36,5,180,5_180
-38,-62,-37,5,180,5_180
-38,-61,-36,5,180,5_180
-38,-62,-34,5,180,5_180
-38,-62,-37,5,180,5_180
-38,-64,-35,5,180,5_180
-39,-61,-34,5,180,5_180
-38,-62,-32,5,180,5_180
-38,-62,-35,5,180,5_180
-38,-60,-36,5,180,5_180
-37,-61,-36,5,180,5_180
-38,-59,-36,5,180,5_180
-37,-58,-35,5,180,5_180
-38,-56,-34,5,180,5_180
-37,-60,-35,5,180,5_180
-39,-59,-36,5,180,5_180
-38,-59,-36,5,180,5_180
-39,-59,-38,5,180,5_180
-39,-59,-36,5,180,5_180
-39,-59,-35,5,180,5_180
-39,-59,-36,5,180,5_180
-38,-60,-35,5,180,5_180
-38,-62,-36,5,180,5_180
-37,-59,-53,5,180,5_180
-38,-60,-35,5,180,5_180
-41,-60,-37,5,180,5_180
-40,-60,-35,5,180,5_180
-39,-61,-35,5,180,5_180
-42,-60,-35,5,180,5_180
-41,-60,-35,5,180,5_180
-38,-61,-34,5,180,5_180
-59,-66,-53,10,0,10_0
-58,-64,-53,10,0,10_0
-59,-67,-54,10,0,10_0
-53,-65,-56,10,0,10_0
-56,-64,-54,10,0,10_0
-56,-64,-56,10,0,10_0
-54,-64,-55,10,0,10_0
-53,-66,-56,10,0,10_0
-54,-65,-53,10,0,10_0
-53,-65,-53,10,0,10_0
-53,-63,-54,10,0,10_0
-51,-64,-53,10,0,10_0
-51,-65,-56,10,0,10_0
-53,-64,-54,10,0,10_0
-53,-64,-54,10,0,10_0
-53,-63,-55,10,0,10_0
-53,-61,-54,10,0,10_0
-54,-65,-56,10,0,10_0
-55,-65,-54,10,0,10_0
-54,-64,-54,10,0,10_0
-54,-64,-56,10,0,10_0
-51,-64,-57,10,0,10_0
-55,-64,-57,10,0,10_0
-57,-64,-59,10,0,10_0
-54,-64,-59,10,0,10_0
-54,-64,-59,10,0,10_0
-53,-64,-59,10,0,10_0
-54,-66,-59,10,0,10_0
-59,-66,-57,10,0,10_0
-62,-67,-56,10,0,10_0
-52,-67,-54,10,0,10_0
-55,-69,-54,10,0,10_0
-57,-67,-54,10,0,10_0
-58,-67,-52,10,0,10_0
-57,-68,-56,10,0,10_0
-56,-68,-54,10,0,10_0
-56,-67,-56,10,0,10_0
-57,-66,-52,10,0,10_0
-57,-67,-57,10,0,10_0
-60,-66,-53,10,0,10_0
-60,-67,-51,10,0,10_0
-58,-66,-51,10,0,10_0
-58,-67,-51,10,0,10_0
-60,-68,-51,10,0,10_0
-58,-68,-52,10,0,10_0
-60,-67,-53,10,0,10_0
-59,-75,-52,10,0,10_0
-57,-68,-53,10,0,10_0
-59,-68,-50,10,0,10_0
-57,-67,-51,10,0,10_0
-60,-66,-51,10,0,10_0
-59,-65,-50,10,0,10_0
-58,-66,-50,10,0,10_0
-59,-65,-51,10,0,10_0
-59,-65,-52,10,0,10_0
-58,-66,-53,10,0,10_0
-60,-65,-54,10,0,10_0
-60,-66,-52,10,0,10_0
-59,-66,-54,10,0,10_0
-60,-65,-53,10,0,10_0
-59,-66,-53,10,0,10_0
-54,-64,-53,10,0,10_0
-60,-65,-51,10,0,10_0
-59,-64,-58,10,0,10_0
-59,-65,-51,10,0,10_0
-59,-64,-53,10,0,10_0
-57,-62,-50,10,0,10_0
-58,-63,-52,10,0,10_0
-59,-65,-51,10,0,10_0
-58,-63,-50,10,0,10_0
-56,-64,-51,10,0,10_0
-57,-64,-51,10,0,10_0
-56,-63,-50,10,0,10_0
-60,-63,-50,10,0,10_0
-58,-66,-49,10,0,10_0
-58,-66,-50,10,0,10_0
-58,-62,-51,10,0,10_0
-56,-63,-50,10,0,10_0
-54,-64,-49,10,0,10_0
-55,-62,-51,10,0,10_0
-55,-63,-50,10,0,10_0
-55,-62,-51,10,0,10_0
-61,-63,-50,10,0,10_0
-61,-63,-50,10,0,10_0
-59,-62,-50,10,0,10_0
-58,-62,-50,10,0,10_0
-59,-63,-51,10,0,10_0
-58,-64,-51,10,0,10_0
-58,-64,-50,10,0,10_0
-59,-65,-50,10,0,10_0
-58,-66,-49,10,0,10_0
-58,-66,-50,10,0,10_0
-59,-67,-51,10,0,10_0
-59,-67,-50,10,0,10_0
-59,-66,-49,10,0,10_0
-59,-66,-51,10,0,10_0
-58,-65,-50,10,0,10_0
-58,-65,-51,10,0,10_0
-55,-67,-50,10,0,10_0
-58,-62,-50,10,0,10_0
-52,-62,-50,10,30,10_30
-52,-65,-49,10,30,10_30
-52,-65,-47,10,30,10_30
-54,-66,-50,10,30,10_30
-53,-69,-52,10,30,10_30
-54,-69,-51,10,30,10_30
-56,-70,-51,10,30,10_30
-54,-68,-50,10,30,10_30
-54,-69,-46,10,30,10_30
-55,-68,-47,10,30,10_30
-55,-68,-51,10,30,10_30
-55,-69,-50,10,30,10_30
-55,-68,-49,10,30,10_30
-54,-68,-50,10,30,10_30
-54,-67,-49,10,30,10_30
-56,-67,-49,10,30,10_30
-55,-69,-51,10,30,10_30
-55,-69,-53,10,30,10_30
-55,-68,-51,10,30,10_30
-53,-67,-52,10,30,10_30
-52,-70,-55,10,30,10_30
-53,-68,-51,10,30,10_30
